	S.Agona_03	S.Agona_01	S.Enteritidis_04	S.Agona_02	S.GoldCoast_02	S.Enteritidis_03	S.GoldCoast_03	S.Enteritidis_01	S.GoldCoast_01	S.Enteritidis_02
pdeD	5cd0da4a352cb7aa99bcf3bfe1ab57ae9bafff0419e705860b0ab801157d80f2	5cd0da4a352cb7aa99bcf3bfe1ab57ae9bafff0419e705860b0ab801157d80f2	53a3aa88714bc2efeddd7c7d4911d611cb14d7007785c7fae401d5cbdc7da4e5	5cd0da4a352cb7aa99bcf3bfe1ab57ae9bafff0419e705860b0ab801157d80f2	0ea438d4af89e6f703ec755e1ca95937f4e501d997e5bcb407299de1938b8ca7	53a3aa88714bc2efeddd7c7d4911d611cb14d7007785c7fae401d5cbdc7da4e5	0ea438d4af89e6f703ec755e1ca95937f4e501d997e5bcb407299de1938b8ca7	53a3aa88714bc2efeddd7c7d4911d611cb14d7007785c7fae401d5cbdc7da4e5	0ea438d4af89e6f703ec755e1ca95937f4e501d997e5bcb407299de1938b8ca7	53a3aa88714bc2efeddd7c7d4911d611cb14d7007785c7fae401d5cbdc7da4e5
pdeF	7ddb9564b2ad833b3c718a7b637ac777bfe69af024a4d7b0dc2d7e3ec86d5443	7ddb9564b2ad833b3c718a7b637ac777bfe69af024a4d7b0dc2d7e3ec86d5443	3823ace49c4818b54c4002e544d2d1731ae6d14eb2f0e8deed383c8e48ab7046	7ddb9564b2ad833b3c718a7b637ac777bfe69af024a4d7b0dc2d7e3ec86d5443	ecb7e4fdff5faf79b2b2988bd0fc217322e70b0cbcc5cf4a8fc9462451d1769e	3823ace49c4818b54c4002e544d2d1731ae6d14eb2f0e8deed383c8e48ab7046	ecb7e4fdff5faf79b2b2988bd0fc217322e70b0cbcc5cf4a8fc9462451d1769e	3823ace49c4818b54c4002e544d2d1731ae6d14eb2f0e8deed383c8e48ab7046	ecb7e4fdff5faf79b2b2988bd0fc217322e70b0cbcc5cf4a8fc9462451d1769e	3823ace49c4818b54c4002e544d2d1731ae6d14eb2f0e8deed383c8e48ab7046
pdeH	7575569adaf6e0608e1e28dc469a06bcd379d75652d3cec481447af93c1c8d04	7575569adaf6e0608e1e28dc469a06bcd379d75652d3cec481447af93c1c8d04	6c9a44f142f6463e34c2c432c16d62efde949de43ee5ae3f457535b512317ce0	7575569adaf6e0608e1e28dc469a06bcd379d75652d3cec481447af93c1c8d04	4c828d356a5d1f47d416672c7a430c99938b30933fb0f9118c43e9fec861cdcb	6c9a44f142f6463e34c2c432c16d62efde949de43ee5ae3f457535b512317ce0	4c828d356a5d1f47d416672c7a430c99938b30933fb0f9118c43e9fec861cdcb	6c9a44f142f6463e34c2c432c16d62efde949de43ee5ae3f457535b512317ce0	4c828d356a5d1f47d416672c7a430c99938b30933fb0f9118c43e9fec861cdcb	6c9a44f142f6463e34c2c432c16d62efde949de43ee5ae3f457535b512317ce0
pdeK	3a9c06daa017393137731c0ec59d9029f0157e6ef40ff1decebd96a2eace6e5b	3a9c06daa017393137731c0ec59d9029f0157e6ef40ff1decebd96a2eace6e5b	c63cc023f01d3751985db892c5f97f00b716ea935275f3588d031d257cfa59d5	3a9c06daa017393137731c0ec59d9029f0157e6ef40ff1decebd96a2eace6e5b	d5209fd8d8ba88a42c5c251c44b734844eb6847aea9da022eb35fdfc64adbacc	c63cc023f01d3751985db892c5f97f00b716ea935275f3588d031d257cfa59d5	d5209fd8d8ba88a42c5c251c44b734844eb6847aea9da022eb35fdfc64adbacc	c63cc023f01d3751985db892c5f97f00b716ea935275f3588d031d257cfa59d5	d5209fd8d8ba88a42c5c251c44b734844eb6847aea9da022eb35fdfc64adbacc	c63cc023f01d3751985db892c5f97f00b716ea935275f3588d031d257cfa59d5
pdeN_1	60a943690f635ed58d014a456fd37ee02d47ca70da1be6288fecf3cf1f86906f	60a943690f635ed58d014a456fd37ee02d47ca70da1be6288fecf3cf1f86906f	e11b41bb883b1d145e60952ea0476c5b93253594038f54ffb1585312c25ad898	60a943690f635ed58d014a456fd37ee02d47ca70da1be6288fecf3cf1f86906f	219d146ff9054d18fead7f99976f8015df2978ef004703163a92fd5f4e15d723	e11b41bb883b1d145e60952ea0476c5b93253594038f54ffb1585312c25ad898	219d146ff9054d18fead7f99976f8015df2978ef004703163a92fd5f4e15d723	e11b41bb883b1d145e60952ea0476c5b93253594038f54ffb1585312c25ad898	219d146ff9054d18fead7f99976f8015df2978ef004703163a92fd5f4e15d723	e11b41bb883b1d145e60952ea0476c5b93253594038f54ffb1585312c25ad898
pdeN_2	750b4360b87bc90fe44d4a235aeec98c0f55f812a3233bdbc232fb8fb55ef04e	750b4360b87bc90fe44d4a235aeec98c0f55f812a3233bdbc232fb8fb55ef04e	4ec3d67f1b25316f6867a29cb32459506cdafc4ab53c8a3562e7eae8c2203737	750b4360b87bc90fe44d4a235aeec98c0f55f812a3233bdbc232fb8fb55ef04e	a34f7cace7c95331606c6f3885080790d00bb277cc847603d15a8b527bfb7e32	4ec3d67f1b25316f6867a29cb32459506cdafc4ab53c8a3562e7eae8c2203737	a34f7cace7c95331606c6f3885080790d00bb277cc847603d15a8b527bfb7e32	4ec3d67f1b25316f6867a29cb32459506cdafc4ab53c8a3562e7eae8c2203737	a34f7cace7c95331606c6f3885080790d00bb277cc847603d15a8b527bfb7e32	4ec3d67f1b25316f6867a29cb32459506cdafc4ab53c8a3562e7eae8c2203737
pdeR	f0a298a361d71bb3bc1267d94d3fff2ad83fd4d50fb5ff261df8124dee5cb587	f0a298a361d71bb3bc1267d94d3fff2ad83fd4d50fb5ff261df8124dee5cb587	4865ff68c3079e94f57d2f76296890da90381a783e3d8c61006beba965137f4e	f0a298a361d71bb3bc1267d94d3fff2ad83fd4d50fb5ff261df8124dee5cb587	b6aa98a72e07e4f0ca99ac66e2eb1839b512861318b2389e6795f835198265ac	4865ff68c3079e94f57d2f76296890da90381a783e3d8c61006beba965137f4e	b6aa98a72e07e4f0ca99ac66e2eb1839b512861318b2389e6795f835198265ac	4865ff68c3079e94f57d2f76296890da90381a783e3d8c61006beba965137f4e	b6aa98a72e07e4f0ca99ac66e2eb1839b512861318b2389e6795f835198265ac	4865ff68c3079e94f57d2f76296890da90381a783e3d8c61006beba965137f4e
pdhR_1	55bd433f0214950f0fc6f7add93d8ac8af1b0373207e840b1892ee034a4b75aa	55bd433f0214950f0fc6f7add93d8ac8af1b0373207e840b1892ee034a4b75aa	b6550fdd06043a51202f5bb88618ce553660e8397d227a30c4a4754a8678f83e	55bd433f0214950f0fc6f7add93d8ac8af1b0373207e840b1892ee034a4b75aa	5921010d19fd074ed8e6021c21d378c543967b9b6131b754ee533c82c8959c8f	b6550fdd06043a51202f5bb88618ce553660e8397d227a30c4a4754a8678f83e	5921010d19fd074ed8e6021c21d378c543967b9b6131b754ee533c82c8959c8f	b6550fdd06043a51202f5bb88618ce553660e8397d227a30c4a4754a8678f83e	5921010d19fd074ed8e6021c21d378c543967b9b6131b754ee533c82c8959c8f	b6550fdd06043a51202f5bb88618ce553660e8397d227a30c4a4754a8678f83e
pdhR_2	8149c54af05cb905f0a0e012ee1f135671f5a72321e02a0c2013944521d87c86	8149c54af05cb905f0a0e012ee1f135671f5a72321e02a0c2013944521d87c86	0cb34357964b3a7aa2b05f127426463d5afee40a22045e5d5aac533a5b6d6b16	8149c54af05cb905f0a0e012ee1f135671f5a72321e02a0c2013944521d87c86	22bb84848f3d45040514dc29c9226fc06e01ea3c433636b010ff6266ab9bcc37	0cb34357964b3a7aa2b05f127426463d5afee40a22045e5d5aac533a5b6d6b16	22bb84848f3d45040514dc29c9226fc06e01ea3c433636b010ff6266ab9bcc37	0cb34357964b3a7aa2b05f127426463d5afee40a22045e5d5aac533a5b6d6b16	22bb84848f3d45040514dc29c9226fc06e01ea3c433636b010ff6266ab9bcc37	0cb34357964b3a7aa2b05f127426463d5afee40a22045e5d5aac533a5b6d6b16
pdhR_3	6670d132a763290d95d4a765a37ae1fe3de677bf340ac26d404bca2d352c2458	6670d132a763290d95d4a765a37ae1fe3de677bf340ac26d404bca2d352c2458	417c6b17afae96aded14edee3a57807b3b8224470fc5cf8641e6b09d4099871f	6670d132a763290d95d4a765a37ae1fe3de677bf340ac26d404bca2d352c2458	b50e3b47f91f5e6b267420ac7958a4a7bcd0219a175bf8c014f1aacbc6f4ba3a	417c6b17afae96aded14edee3a57807b3b8224470fc5cf8641e6b09d4099871f	b50e3b47f91f5e6b267420ac7958a4a7bcd0219a175bf8c014f1aacbc6f4ba3a	417c6b17afae96aded14edee3a57807b3b8224470fc5cf8641e6b09d4099871f	0462b41b1f0e9c922e96678d4cd09796c2dfee2487b586e74af98ab0a4cdd7f0	417c6b17afae96aded14edee3a57807b3b8224470fc5cf8641e6b09d4099871f
pduA_1	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69	21f758dec1d74dbd37431468cecb46c053a2020e797328802eb4e925f5364f69
pduA_2	aaa54ff8e620e803f09b539530f07f82fb2c08f17ff0052fb3e73e8491862894	aaa54ff8e620e803f09b539530f07f82fb2c08f17ff0052fb3e73e8491862894	45903622920af54e1f4276c7be6cd53b629abff36fd740340492b46202422090	aaa54ff8e620e803f09b539530f07f82fb2c08f17ff0052fb3e73e8491862894	d72b261fc3250b960f99cddd6dfa022fbc71aeaf05e35efd48fcfef981febb6e	45903622920af54e1f4276c7be6cd53b629abff36fd740340492b46202422090	d72b261fc3250b960f99cddd6dfa022fbc71aeaf05e35efd48fcfef981febb6e	45903622920af54e1f4276c7be6cd53b629abff36fd740340492b46202422090	d72b261fc3250b960f99cddd6dfa022fbc71aeaf05e35efd48fcfef981febb6e	45903622920af54e1f4276c7be6cd53b629abff36fd740340492b46202422090
pduB	5a1d928d19bcba078e5e7d26d6e2290c26ba340fdadb2b1a21da0167e95c3e87	5a1d928d19bcba078e5e7d26d6e2290c26ba340fdadb2b1a21da0167e95c3e87	14bd2c5858f0cab5e86128cef99d8a42696d5f93d98ec322b1e814c781b0b236	5a1d928d19bcba078e5e7d26d6e2290c26ba340fdadb2b1a21da0167e95c3e87	5a1d928d19bcba078e5e7d26d6e2290c26ba340fdadb2b1a21da0167e95c3e87	14bd2c5858f0cab5e86128cef99d8a42696d5f93d98ec322b1e814c781b0b236	5a1d928d19bcba078e5e7d26d6e2290c26ba340fdadb2b1a21da0167e95c3e87	14bd2c5858f0cab5e86128cef99d8a42696d5f93d98ec322b1e814c781b0b236	5a1d928d19bcba078e5e7d26d6e2290c26ba340fdadb2b1a21da0167e95c3e87	14bd2c5858f0cab5e86128cef99d8a42696d5f93d98ec322b1e814c781b0b236
pduC	3e1122cbc9355a969e3ced2baee00007683d3470146196cfa99f472e7f0b8f34	3e1122cbc9355a969e3ced2baee00007683d3470146196cfa99f472e7f0b8f34	8ed53c4576f5bcee57146bd97c86a6992c434b32632c3152b083dc4129a6bfe8	3e1122cbc9355a969e3ced2baee00007683d3470146196cfa99f472e7f0b8f34	9b317faf0ed98f8e5cd3a17eeae0cb0f369909e4a685c829ebdaf0b27e627196	8ed53c4576f5bcee57146bd97c86a6992c434b32632c3152b083dc4129a6bfe8	9b317faf0ed98f8e5cd3a17eeae0cb0f369909e4a685c829ebdaf0b27e627196	8ed53c4576f5bcee57146bd97c86a6992c434b32632c3152b083dc4129a6bfe8	9b317faf0ed98f8e5cd3a17eeae0cb0f369909e4a685c829ebdaf0b27e627196	8ed53c4576f5bcee57146bd97c86a6992c434b32632c3152b083dc4129a6bfe8
pduD	36e682f67975a932499772feaecf213d2b136f217e1386b952b6daa67be06103	36e682f67975a932499772feaecf213d2b136f217e1386b952b6daa67be06103	a688f14aee6335061fb67e3d8cd1306b9855285dbd7868b1c4583c1dbb7d6e86	36e682f67975a932499772feaecf213d2b136f217e1386b952b6daa67be06103	c57d00841f11ae63ca2952a04e002df797dc6373c87c1f9afc7b8a5c39451ef9	a688f14aee6335061fb67e3d8cd1306b9855285dbd7868b1c4583c1dbb7d6e86	c57d00841f11ae63ca2952a04e002df797dc6373c87c1f9afc7b8a5c39451ef9	a688f14aee6335061fb67e3d8cd1306b9855285dbd7868b1c4583c1dbb7d6e86	c57d00841f11ae63ca2952a04e002df797dc6373c87c1f9afc7b8a5c39451ef9	a688f14aee6335061fb67e3d8cd1306b9855285dbd7868b1c4583c1dbb7d6e86
pduE	5ed3f2d73250a4e149c06d0b380856d95fe6ab3e4d0d7081e6905fc027b149ed	5ed3f2d73250a4e149c06d0b380856d95fe6ab3e4d0d7081e6905fc027b149ed	f7835fe4d8b17cd1add592f1b5a9da7abc2a0232efb36ce63294f2a95b0d4f92	5ed3f2d73250a4e149c06d0b380856d95fe6ab3e4d0d7081e6905fc027b149ed	1edcf4ea456e047355b825344adf661d7609e1c9bba4b06dbc8b3271a485bb28	f7835fe4d8b17cd1add592f1b5a9da7abc2a0232efb36ce63294f2a95b0d4f92	1edcf4ea456e047355b825344adf661d7609e1c9bba4b06dbc8b3271a485bb28	f7835fe4d8b17cd1add592f1b5a9da7abc2a0232efb36ce63294f2a95b0d4f92	1edcf4ea456e047355b825344adf661d7609e1c9bba4b06dbc8b3271a485bb28	f7835fe4d8b17cd1add592f1b5a9da7abc2a0232efb36ce63294f2a95b0d4f92
pduF	46be03bd3d9b2d9170d439ba75052385004b587b693ee5e742a3cda8d485657f	46be03bd3d9b2d9170d439ba75052385004b587b693ee5e742a3cda8d485657f	2c260bbf6b6b639048fb226a2a7778489f8e3327a78c84faa853f1775f97a782	46be03bd3d9b2d9170d439ba75052385004b587b693ee5e742a3cda8d485657f	6cb448495cb6fba3abb231b1e50b5c36b9dead31104da83b2ac24cde8422c121	2c260bbf6b6b639048fb226a2a7778489f8e3327a78c84faa853f1775f97a782	6cb448495cb6fba3abb231b1e50b5c36b9dead31104da83b2ac24cde8422c121	2c260bbf6b6b639048fb226a2a7778489f8e3327a78c84faa853f1775f97a782	6cb448495cb6fba3abb231b1e50b5c36b9dead31104da83b2ac24cde8422c121	2c260bbf6b6b639048fb226a2a7778489f8e3327a78c84faa853f1775f97a782
pduL	609204fe3ebf8798824af847bf8261406d5c228888bb9b0cb74e4bb2e904e7ec	609204fe3ebf8798824af847bf8261406d5c228888bb9b0cb74e4bb2e904e7ec	43f1e76994bd190abc7ac02afb836c74e55169241868d3aa8a1cf7b74d4660d0	609204fe3ebf8798824af847bf8261406d5c228888bb9b0cb74e4bb2e904e7ec	b2c86c8a1759873f9b31675eeeea2d9b9ff054661312e667bd180b057fa2520c	43f1e76994bd190abc7ac02afb836c74e55169241868d3aa8a1cf7b74d4660d0	b2c86c8a1759873f9b31675eeeea2d9b9ff054661312e667bd180b057fa2520c	43f1e76994bd190abc7ac02afb836c74e55169241868d3aa8a1cf7b74d4660d0	b2c86c8a1759873f9b31675eeeea2d9b9ff054661312e667bd180b057fa2520c	43f1e76994bd190abc7ac02afb836c74e55169241868d3aa8a1cf7b74d4660d0
pduU	789e5c6da325067e9aefa429881ac5433c6ad24d1e1daf69b0c2957d27624b5a	789e5c6da325067e9aefa429881ac5433c6ad24d1e1daf69b0c2957d27624b5a	611436334ed00972f726b8f80adeeddbd0f38752dfda6b70728708d4be6c26ba	789e5c6da325067e9aefa429881ac5433c6ad24d1e1daf69b0c2957d27624b5a	14732811c43e0eff518289b15763cff8e20b6f01beb78314f0d40ce85ca8475e	611436334ed00972f726b8f80adeeddbd0f38752dfda6b70728708d4be6c26ba	14732811c43e0eff518289b15763cff8e20b6f01beb78314f0d40ce85ca8475e	611436334ed00972f726b8f80adeeddbd0f38752dfda6b70728708d4be6c26ba	14732811c43e0eff518289b15763cff8e20b6f01beb78314f0d40ce85ca8475e	611436334ed00972f726b8f80adeeddbd0f38752dfda6b70728708d4be6c26ba
pduV_1	d1fdc58a815c6dc6d44c405f3abf02240a1d6990437a81a811c34984373785b3	d1fdc58a815c6dc6d44c405f3abf02240a1d6990437a81a811c34984373785b3	ca0618371432d681de7190e4859331155a4592bd444da7a1bb4041be3287d2c4	d1fdc58a815c6dc6d44c405f3abf02240a1d6990437a81a811c34984373785b3	d8e71466e7d37ba7af9646ba443d698d228b3a8ab410988eca3d2c8a9f446864	ca0618371432d681de7190e4859331155a4592bd444da7a1bb4041be3287d2c4	d8e71466e7d37ba7af9646ba443d698d228b3a8ab410988eca3d2c8a9f446864	ca0618371432d681de7190e4859331155a4592bd444da7a1bb4041be3287d2c4	d8e71466e7d37ba7af9646ba443d698d228b3a8ab410988eca3d2c8a9f446864	ca0618371432d681de7190e4859331155a4592bd444da7a1bb4041be3287d2c4
pduV_2	ed92ac14de45093d1669fc3f07620d383ef157b70d548ca14c79120e3aae8ed0	ed92ac14de45093d1669fc3f07620d383ef157b70d548ca14c79120e3aae8ed0	854eef59d8006605ebaeb4e377fbeb7aff7c321a0324fc82809176ff68eb458f	ed92ac14de45093d1669fc3f07620d383ef157b70d548ca14c79120e3aae8ed0	c4562de696da903a8aff2cadbb47100745b28a09cbadfe88631acb9d64a86337	854eef59d8006605ebaeb4e377fbeb7aff7c321a0324fc82809176ff68eb458f	c4562de696da903a8aff2cadbb47100745b28a09cbadfe88631acb9d64a86337	854eef59d8006605ebaeb4e377fbeb7aff7c321a0324fc82809176ff68eb458f	c4562de696da903a8aff2cadbb47100745b28a09cbadfe88631acb9d64a86337	854eef59d8006605ebaeb4e377fbeb7aff7c321a0324fc82809176ff68eb458f
pduX	23c49a5e8dbbfd3b91daa8c93df4da628aa23c90888db4bbd0dc2df7b0aa01f2	23c49a5e8dbbfd3b91daa8c93df4da628aa23c90888db4bbd0dc2df7b0aa01f2	47b878450363e036d4c0802987a7149644744e589792a1e602ec6a2fcbb21c91	23c49a5e8dbbfd3b91daa8c93df4da628aa23c90888db4bbd0dc2df7b0aa01f2	3cd04069365aa4051e9298e4fca11323b1e411cc448fa39e51ca325c6a165d62	47b878450363e036d4c0802987a7149644744e589792a1e602ec6a2fcbb21c91	3cd04069365aa4051e9298e4fca11323b1e411cc448fa39e51ca325c6a165d62	47b878450363e036d4c0802987a7149644744e589792a1e602ec6a2fcbb21c91	3cd04069365aa4051e9298e4fca11323b1e411cc448fa39e51ca325c6a165d62	47b878450363e036d4c0802987a7149644744e589792a1e602ec6a2fcbb21c91
pdxA	66739579127242d2bbd53937ce4110817137ce09296b6548d5991e5e32c582b3	66739579127242d2bbd53937ce4110817137ce09296b6548d5991e5e32c582b3	3fe829810b2be82a09e23414947a1e62688a7c10abbe072b779b5f1631ab2375	66739579127242d2bbd53937ce4110817137ce09296b6548d5991e5e32c582b3	2647e39b40ffc9371d8eeaade92b6b91d3eaa659995d8c8bb63816c4b6a7d382	3fe829810b2be82a09e23414947a1e62688a7c10abbe072b779b5f1631ab2375	2647e39b40ffc9371d8eeaade92b6b91d3eaa659995d8c8bb63816c4b6a7d382	3fe829810b2be82a09e23414947a1e62688a7c10abbe072b779b5f1631ab2375	2647e39b40ffc9371d8eeaade92b6b91d3eaa659995d8c8bb63816c4b6a7d382	3fe829810b2be82a09e23414947a1e62688a7c10abbe072b779b5f1631ab2375
pdxA2	0c8185c6739746d0eb05497a22bf94db5489056d7761181e6589d4f8a2743a90	0c8185c6739746d0eb05497a22bf94db5489056d7761181e6589d4f8a2743a90	c5976d1bb490dd4aa6db9860d861fa59c52d1be4b7dbef9b9c83df93ac5b4aeb	0c8185c6739746d0eb05497a22bf94db5489056d7761181e6589d4f8a2743a90	beb52bcc8419a2928f967e78d0a54251625c774ef5e5af4db5ffcbd91c5fccbd	c5976d1bb490dd4aa6db9860d861fa59c52d1be4b7dbef9b9c83df93ac5b4aeb	beb52bcc8419a2928f967e78d0a54251625c774ef5e5af4db5ffcbd91c5fccbd	c5976d1bb490dd4aa6db9860d861fa59c52d1be4b7dbef9b9c83df93ac5b4aeb	beb52bcc8419a2928f967e78d0a54251625c774ef5e5af4db5ffcbd91c5fccbd	c5976d1bb490dd4aa6db9860d861fa59c52d1be4b7dbef9b9c83df93ac5b4aeb
pdxB	17d1855f4f243aef6f699fbd0844f99095417c89d4a38820953c6a4880fb9778	17d1855f4f243aef6f699fbd0844f99095417c89d4a38820953c6a4880fb9778	d03a89258f8b44b284d78411fc1eead51594e56da0fe6e9a2a41fbdfca8cc0c9	17d1855f4f243aef6f699fbd0844f99095417c89d4a38820953c6a4880fb9778	51d252a1651795183378c2868760cf0068710102ed734a8de9d0b7f40b03075c	d03a89258f8b44b284d78411fc1eead51594e56da0fe6e9a2a41fbdfca8cc0c9	51d252a1651795183378c2868760cf0068710102ed734a8de9d0b7f40b03075c	d03a89258f8b44b284d78411fc1eead51594e56da0fe6e9a2a41fbdfca8cc0c9	51d252a1651795183378c2868760cf0068710102ed734a8de9d0b7f40b03075c	d03a89258f8b44b284d78411fc1eead51594e56da0fe6e9a2a41fbdfca8cc0c9
pdxH	e42aea9e72da905e8c5d33589d23251eb421380dd0f1f39a10f3f28dd59d2345	e42aea9e72da905e8c5d33589d23251eb421380dd0f1f39a10f3f28dd59d2345	8bbed0cc99f6c6ce373208a57b938fc1a4b7a3dde28fa2cc10a580f53f79388c	e42aea9e72da905e8c5d33589d23251eb421380dd0f1f39a10f3f28dd59d2345	fb9e8d81aad897836c3ecc9bba02d4fab45d4cc3d87a43e8ae951e2f6a52ce21	8bbed0cc99f6c6ce373208a57b938fc1a4b7a3dde28fa2cc10a580f53f79388c	fb9e8d81aad897836c3ecc9bba02d4fab45d4cc3d87a43e8ae951e2f6a52ce21	3b2ddaa3269b624b5acd26d4b5cf6fdf0bfd5cb43d2ec37100c972c8ccdcac2e	fb9e8d81aad897836c3ecc9bba02d4fab45d4cc3d87a43e8ae951e2f6a52ce21	8bbed0cc99f6c6ce373208a57b938fc1a4b7a3dde28fa2cc10a580f53f79388c
pdxJ	c95b890fdd49f3517487660c8ec79a55046ed5b9d6a5e760920f3a3e629209ff	c95b890fdd49f3517487660c8ec79a55046ed5b9d6a5e760920f3a3e629209ff	179d1faf6278d21a969045d8da783a4ad3195f00f66aeb82412e77f7e94260ce	c95b890fdd49f3517487660c8ec79a55046ed5b9d6a5e760920f3a3e629209ff	0b88ee6393ed4b69dd81b4a5582a35af8140c808e5d73a5ebd4d3e4f2bb61399	179d1faf6278d21a969045d8da783a4ad3195f00f66aeb82412e77f7e94260ce	0b88ee6393ed4b69dd81b4a5582a35af8140c808e5d73a5ebd4d3e4f2bb61399	179d1faf6278d21a969045d8da783a4ad3195f00f66aeb82412e77f7e94260ce	0b88ee6393ed4b69dd81b4a5582a35af8140c808e5d73a5ebd4d3e4f2bb61399	179d1faf6278d21a969045d8da783a4ad3195f00f66aeb82412e77f7e94260ce
pdxK	7dfbb438fc86a9c7da11cee5fb319aedf883093e3f2488d440314dbecd686440	7dfbb438fc86a9c7da11cee5fb319aedf883093e3f2488d440314dbecd686440	3786d080952465315a70f4ffc90c5a348e52e021811b976b40836c1ee0460736	7dfbb438fc86a9c7da11cee5fb319aedf883093e3f2488d440314dbecd686440	6a4136248327f3ecf98ca8a9ee1669ae48dd792bf3c806bd4d4af3bde053fe43	3786d080952465315a70f4ffc90c5a348e52e021811b976b40836c1ee0460736	6a4136248327f3ecf98ca8a9ee1669ae48dd792bf3c806bd4d4af3bde053fe43	3786d080952465315a70f4ffc90c5a348e52e021811b976b40836c1ee0460736	6a4136248327f3ecf98ca8a9ee1669ae48dd792bf3c806bd4d4af3bde053fe43	3786d080952465315a70f4ffc90c5a348e52e021811b976b40836c1ee0460736
pepA	05dc216298196d57af66439ac117648085925120e9408c72bea101baf40abaf7	05dc216298196d57af66439ac117648085925120e9408c72bea101baf40abaf7	4e8b00732b14348b34a8fe5978ca75b6ed234417d94a9119e25a2157b859b810	05dc216298196d57af66439ac117648085925120e9408c72bea101baf40abaf7	683f32bfe43b36fed094217e3a2ac66cb65e4a0caafd419d62e75c71f1372181	4e8b00732b14348b34a8fe5978ca75b6ed234417d94a9119e25a2157b859b810	683f32bfe43b36fed094217e3a2ac66cb65e4a0caafd419d62e75c71f1372181	4e8b00732b14348b34a8fe5978ca75b6ed234417d94a9119e25a2157b859b810	683f32bfe43b36fed094217e3a2ac66cb65e4a0caafd419d62e75c71f1372181	4e8b00732b14348b34a8fe5978ca75b6ed234417d94a9119e25a2157b859b810
pepB	79915688ae3a7689cc187c0ba8fa90d20f4ad1520572f8d18ff003fd7cbcb426	79915688ae3a7689cc187c0ba8fa90d20f4ad1520572f8d18ff003fd7cbcb426	890d7d172492ec83a0a462d85d9d7c8adb0bd791573af3d31e1036a8bd10f609	79915688ae3a7689cc187c0ba8fa90d20f4ad1520572f8d18ff003fd7cbcb426	4af68829be10f51a1a340241c42c9e8e1b43cfff989c4508ee3b6dca43351294	890d7d172492ec83a0a462d85d9d7c8adb0bd791573af3d31e1036a8bd10f609	4af68829be10f51a1a340241c42c9e8e1b43cfff989c4508ee3b6dca43351294	890d7d172492ec83a0a462d85d9d7c8adb0bd791573af3d31e1036a8bd10f609	4af68829be10f51a1a340241c42c9e8e1b43cfff989c4508ee3b6dca43351294	890d7d172492ec83a0a462d85d9d7c8adb0bd791573af3d31e1036a8bd10f609
pepD_2	6470dcf05168230ec749619aa8454875077dd84b2c0a24c25f0ebef3fc3078e5	6470dcf05168230ec749619aa8454875077dd84b2c0a24c25f0ebef3fc3078e5	f095a87c673e18e80c63a2c1a4f9a01306df5de034f9b488b97ebe17c34d1e5b	6470dcf05168230ec749619aa8454875077dd84b2c0a24c25f0ebef3fc3078e5	6bd8e718b2d636a3dc64171888a728a6b47736efad0081e104b22c91a6c79e38	f095a87c673e18e80c63a2c1a4f9a01306df5de034f9b488b97ebe17c34d1e5b	6bd8e718b2d636a3dc64171888a728a6b47736efad0081e104b22c91a6c79e38	f095a87c673e18e80c63a2c1a4f9a01306df5de034f9b488b97ebe17c34d1e5b	6bd8e718b2d636a3dc64171888a728a6b47736efad0081e104b22c91a6c79e38	f095a87c673e18e80c63a2c1a4f9a01306df5de034f9b488b97ebe17c34d1e5b
pepE	dcf1c79929ef52774452f3d82cb1835c23ec7db04b68002649a9b5f40154cbd8	dcf1c79929ef52774452f3d82cb1835c23ec7db04b68002649a9b5f40154cbd8	24f38229ad3430f4640858e2c42dc3da43c0bd0ccbd14a2d022d681c6a76b910	dcf1c79929ef52774452f3d82cb1835c23ec7db04b68002649a9b5f40154cbd8	5d94ae84e2c2fade6be28b935b297320ffe178ff30be05f3bdd07e6eab7375a5	24f38229ad3430f4640858e2c42dc3da43c0bd0ccbd14a2d022d681c6a76b910	5d94ae84e2c2fade6be28b935b297320ffe178ff30be05f3bdd07e6eab7375a5	24f38229ad3430f4640858e2c42dc3da43c0bd0ccbd14a2d022d681c6a76b910	5d94ae84e2c2fade6be28b935b297320ffe178ff30be05f3bdd07e6eab7375a5	24f38229ad3430f4640858e2c42dc3da43c0bd0ccbd14a2d022d681c6a76b910
